id,title,environments,aliases,owners,primary_url,department,notes,pope_tech,errors,active,cms
267,Jonathan Sweet Staff Website,dev,"sweet006.dev.umn.edu, sweet006.stg.umn.edu",sweet006,sweet006.umn.edu,CEHD - College of Education & Human Development,Inactive,False,,False,
899,AEM 2015,prod,"aem2015-cege.dev.umn.edu, aem2015-cege.stg.umn.edu, aem2015-cege.dl9.umn.edu",mcdo0486,aem2015.cege.umn.edu,CSE - College of Science & Engineering,Inactive,False,,False,
921,Human/Machine Design Lab,prod,"hmdl.dev.umn.edu, hmdl.stg.umn.edu, hmdl.dl8.umn.edu","agarw161, wkdurfee, gotth006",hmdl.umn.edu,CSE - College of Science & Engineering,Inactive,False,,False,
9,Safety of Minors,"dev, test","safety-minors.dev.umn.edu, safety-minors.stg.umn.edu","meyer150, swart113",safety-minors.umn.edu,AAP - VP of Academic Affairs/Provost,Inactive,False,,False,
866,Thomas W. Jones,"test, prod","jones.dev.umn.edu, jones.stg.umn.edu",twj,jones.umn.edu,CSE - College of Science & Engineering,Inactive,False,,False,
889,Linderman Research Group,"dev, test, prod","linderman.stg.umn.edu, linderman.dev.umn.edu, linderman.dl9.umn.edu, linderman.cege.umn.edu",llinderm,linderman.umn.edu,CSE - College of Science & Engineering,Inactive,False,,False,
257,lt-d8.umn.edu,"dev, test, prod","lt-d8.dev.umn.edu, lt-d8.stg.umn.edu, learningtechnologies.umn.edu, lt.umn.edu, www.lt.umn.edu","shui0003, jeff, jbartucz, valde200, jbehr, turg0018, scharber",lt-d8.umn.edu,CEHD - College of Education & Human Development,Inactive,False,,False,
250,CEHD Web Project,"dev, test","web-project-cehd.dev.umn.edu, web-project-cehd.stg.umn.edu","jbehr, turg0018",web-project.cehd.umn.edu,CEHD - College of Education & Human Development,Inactive,False,,False,
897,AEM 2019,prod,"aem2019-cege.dev.umn.edu, aem2019-cege.stg.umn.edu, aem2019-cege.dl9.umn.edu",mcdo0486,aem2019.cege.umn.edu,CSE - College of Science & Engineering,Inactive,False,,False,
341,Center for Forest Ecology,prod,"cffe-cfans.dev.umn.edu, cffe-cfans.stg.umn.edu, cffe-cfans.dl9.umn.edu, www.cffe.cfans.umn.edu",lamxx025,cffe.cfans.umn.edu,"CFANS - Food, Ag, & Natural Resource Sci",Inactive,False,,False,
495,CFANS Training,dev,"training.cfans.umn.edu, training-cfans.dev.umn.edu, training-cfans.stg.umn.edu",lamxx025,training.cfans.umn.edu,"CFANS - Food, Ag, & Natural Resource Sci",Inactive,False,,False,
330,Biofuels Coproducts,prod,"biofuelscoproducts.stg.umn.edu, biofuelscoproducts.dev.umn.edu, biofuelscoproducts.dl9.umn.edu, www.biofuelscoproducts.umn.edu",lamxx025,biofuelscoproducts.umn.edu,"CFANS - Food, Ag, & Natural Resource Sci",Inactive,False,,False,
587,Geographic Information Science,"dev, test, prod","gis.dev.umn.edu, gis.stg.umn.edu, gis.dl8.umn.edu",manson,gis.umn.edu,CLA - College of Liberal Arts,Inactive,False,,False,
872,Murti Salapaka,prod,"salapaka.dev.umn.edu, salapaka.stg.umn.edu",murtis,salapaka.umn.edu,CSE - College of Science & Engineering,Inactive,False,,False,
868,Michael Coughlin,"test, prod","coughlin.dev.umn.edu, coughlin.stg.umn.edu",cough052,coughlin.umn.edu,CSE - College of Science & Engineering,Inactive,False,,False,
490,Forest Ecosystem Health @ UMN,"test, prod","health.dl8.umn.edu, health.dl8.stg.umn.edu, health.dl8.dev.umn.edu, health.forestry.umn.edu",lamxx025,health.forestry.umn.edu,"CFANS - Food, Ag, & Natural Resource Sci",Inactive,False,,False,
635,Psychology Sandbox,prod,"sandbox.psych.dl8.umn.edu, sandbox-psych.dev.umn.edu",smoeller,sandbox.psych.umn.edu,CLA - PSYCH - Psychology,Inactive,False,,False,
885,Ashkenazi Lab,"dev, test, prod","ashkenazi-lab.stg.umn.edu, ashkenazi-lab.dev.umn.edu, ashkenazi-lab.dl9.umn.edu, ashkenazi-lab.umn.edu","ashke003, mcdo0486",ashkenazi-lab.umn.edu,CSE - College of Science & Engineering,Inactive,False,,False,
925,Heat and Mass Transfer Laboratory,"test, prod","hmtl.dev.umn.edu, hmtl.stg.umn.edu","agarw161, kulac001",hmtl.umn.edu,CSE - College of Science & Engineering,Inactive,False,,False,
887,Meghan Murray Sandbox Site,dev,"mmurray.stg.umn.edu, mmurray.dev.umn.edu, mmurray.dl9.umn.edu",bieve008,mmurray.umn.edu,CSE - College of Science & Engineering,Inactive,False,,False,
936,Anette von der Handt Faculty Page,"test, prod","avdhandt.stg.umn.edu, avdhandt.dev.umn.edu, avdhandt.dl8.umn.edu",avdhandt,avdhandt.umn.edu,CSE - College of Science & Engineering,Inactive,False,,False,
905,Mosenfelder Faculty Page,"test, prod","mosenfelder.stg.umn.edu, mosenfelder.dev.umn.edu, mosenfelder.dl9.umn.edu",jmosenfe,mosenfelder.umn.edu,CSE - College of Science & Engineering,Inactive,False,,False,
1020,MinCorpsMentors,"dev, test, prod","mincorpsmentors.dl9.umn.edu, mincorpsmentors.stg.umn.edu, mincorpsmentors.dev.umn.edu",pavo0003,mincorpsmentors.umn.edu,CSOM - Carlson School of Management,Inactive,False,,False,
1094,6th World Conference,prod,"6thworldconference.dev.umn.edu, 6thworldconference.stg.umn.edu",myers006,6thworldconference.umn.edu,HHH - Humphrey School of Public Affairs,Inactive,False,,False,
1050,Minnesota Master Naturalist Volunteer Hub,prod,"mnatvolunteer.dev.umn.edu, mnatvolunteer.stg.umn.edu",edombeck,mnatvolunteer.umn.edu,EXT - Extension,Inactive,False,,False,
932,Center for BioInorganic Chemistry,"test, prod","cbic.dl8.umn.edu, cbic.dev.umn.edu, cbic.stg.umn.edu","barte113, rapa0020",cbic.chem.umn.edu,CSE - College of Science & Engineering,Inactive,False,,False,
1019,Carlson School of Management Undergraduate Program,prod,"carlsonundergraduate.dev.umn.edu, carlsonundergraduate.stg.umn.edu, carlsonundergraduate.dl9.umn.edu",lcamp,carlsonundergraduate.umn.edu,CSOM - Carlson School of Management,Inactive,False,,False,
1024,Commencement 2021 - Carlson School of Management,"dev, test, prod","commencement2021-carlsonschool.dev.umn.edu, commencement2021-carlsonschool.stg.umn.edu",luong108,commencement2021.carlsonschool.umn.edu,CSOM - Carlson School of Management,Inactive,False,,False,
1021,UMN Innovation,"dev, test, prod","innovate.stg.umn.edu, innovate.dev.umn.edu, innovate.dl9.umn.edu",mylab001,innovate.umn.edu,CSOM - Carlson School of Management,Inactive,False,,False,
73,Gradmap,"dev, test","gradmap-d8.dev.umn.edu, gradmap-d8.stg.umn.edu","meyer150, lang0925, swart113",gradmap.umn.edu,AAP - VP of Academic Affairs/Provost,Inactive,False,,False,
1120,Dale Trexel,"dev, test, prod","daletrexel.dev.umn.edu, daletrexel.stg.umn.edu",dtrexel,daletrexel.umn.edu,LAW,Inactive,False,,False,
1085,Health Discovery Hub,dev,"healthdiscoveryhub.dev.umn.edu, healthdiscoveryhub.stg.umn.edu",dlv,healthdiscoveryhub.umn.edu,Health Sciences Administration,Inactive,False,,False,
1112,The Clarence Darrow Digital Collection,"dev, test","darrow-librarycollections-law.dev.umn.edu, darrow-librarycollections-law.stg.umn.edu",brown288,darrow-librarycollections.law.umn.edu,LAW,Inactive,False,,False,
1113,Mark Byart,"dev, test","byart.dev.umn.edu, byart.stg.umn.edu",byart,byart.umn.edu,LAW,Inactive,False,,False,
1309,Pharmacology Graduate Student Organization,"dev, test, prod","pgso.stg.umn.edu, pgso.dev.umn.edu, pgso.dl9.umn.edu, pgso.umn.edu",maju0014,pgso.umn.edu,MED - Medical School,Inactive,False,,False,
1261,Saydam Lab,prod,"saydam-lab.dev.umn.edu, saydam-lab.stg.umn.edu","camer308, osaydam",saydam-lab.umn.edu,MED - Medical School,Inactive,False,,False,
1315,Dementia Caregiver Mastery Using American Indian Cultural Practices,prod,"ai-caregiver-mastery.dev.umn.edu, ai-caregiver-mastery.stg.umn.edu",jplewis,ai-caregiver-mastery.umn.edu,MED - Medical School,Inactive,False,,False,
1333,Rehab Lab,"test, prod","rehablab.dev.umn.edu, rehablab.stg.umn.edu",adangol,rehablab.umn.edu,MED - Medical School,Inactive,False,,False,
1117,Dale Trexel D9,dev,"daletrexel-d9.dev.umn.edu, daletrexel-d9.stg.umn.edu",dtrexel,daletrexel-d9.umn.edu,LAW,Inactive,False,,False,
6,OSAEnt,"dev, test","osaent.dev.umn.edu, osaent.stg.umn.edu",leibfrie,osaent.umn.edu,AAP - VP of Academic Affairs/Provost,Inactive,False,,False,
1314,Davenport Lab,prod,"davlab.stg.umn.edu, davlab.dev.umn.edu",gammo025,davlab.umn.edu,MED - Medical School,Inactive,False,,False,
1013,Yaman.umn.edu,prod,"yaman.umn.edu, yaman.dev.umn.edu",yaman013,yaman.umn.edu,CSE - ECE - Electrical & Comp Engineering,Inactive,False,,False,
1335,COVID-19: Evidence Based Medicine,prod,"covidebm.dl8.umn.edu, covidebm.dl8.dev.umn.edu",adangol,covidebm.umn.edu,MED - Medical School,Inactive,False,,False,
1341,Chan Laboratory,prod,chan.dev.umn.edu,"buczy003, sschan",chan.umn.edu,MED - Medical School,Inactive,False,,False,
763,Cramer Research Group,"test, prod","cramer.stg.umn.edu, cramer.dev.umn.edu, cramer.dl9.umn.edu",schul132,cramer.chem.umn.edu,CSE - CHEM - Dept of Chemistry,Inactive,False,,False,
551,LATIS Sandbox,"dev, test, prod","latis.stg.umn.edu, latis.dev.umn.edu, latis.dl9.umn.edu",dolsen,dlsandbox.latis.umn.edu,CLA - College of Liberal Arts,Inactive,False,,False,
566,"Film, Media, and Sound Studies","dev, test","filmmediasound-d9.dev.umn.edu, filmmediasound-d9.stg.umn.edu","marran, kamat052, simonw",filmmediasound.umn.edu,CLA - College of Liberal Arts,Inactive,False,,False,
545,FRIT-GNSD-HUB-INTRANET,prod,"frit-gnsd-hub-intranet.dev.umn.edu, frit-gnsd-hub-intranet.stg.umn.edu",ejshort,frit-gnsd-hub-intranet.umn.edu,CLA - College of Liberal Arts,Inactive,False,,False,
1429,Graduate Assistant Unionization Effort at UMN,prod,"gradunionization.stg.umn.edu, gradunionization.dev.umn.edu",irsfe008,gradunionization.umn.edu,OHR - Office of Human Resources,Inactive,False,,False,
1038,School of Dentistry Intranet,prod,"sodintranet.dev.umn.edu, sodintranet.stg.umn.edu",conradz,sodintranet.umn.edu,DENT - Dentistry,Inactive,False,,False,
1430,HR Leads,"dev, test, prod","hrleads.stg.umn.edu, hrleads.dev.umn.edu, hrleads.dl9.umn.edu",payet003,hrleads.umn.edu,OHR - Office of Human Resources,Inactive,False,,False,
1037,School of Dentistry Student Intranet,prod,"sodstudents.dev.umn.edu, sodstudents.stg.umn.edu",conradz,sodstudents.umn.edu,DENT - Dentistry,Inactive,False,,False,
1462,Content Hub Demo Site B,"dev, test","chdemo-site-b.dev.umn.edu, chdemo-site-b.stg.umn.edu","kjk, rimbu002, starr027, djk, amara060, dtadege, ehunter, ferna692, kristinw, pbhamidi, peake035, matt, batchiso",chdemo-site-b.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
1461,UMNDM Test site,"dev, test, prod","umndm.umn.edu, umndm.stg.umn.edu, umndm.dev.umn.edu","rimbu002, starr027, amara060, kjk, djk",aumndm.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
1463,Content Hub Demo Site A,"dev, test","chdemo-site-a.umn.edu, chdemo-site-a.dev.umn.edu, chdemo-site-a.stg.umn.edu","kjk, djk, rimbu002, amara060, starr027, dtadege, ehunter, ferna692, kristinw, pbhamidi, peake035, matt, batchiso",chdemo-site-a.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
1473,Wei,"dev, test, prod","weidev.dev.umn.edu, weidev.stg.umn.edu, wei.umn.edu",hsuxx272,weidev.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
1474,IT Content,"dev, test, prod","it-content.dev.umn.edu, it-content.stg.umn.edu","c-good, mamiller",it-content.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
1478,ME Lab Website Training,prod,"metraining.dev.umn.edu, metraining.stg.umn.edu",nelse007,metraining.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
1494,Unizin,"dev, test, prod","unizin.stg.umn.edu, unizin.dev.umn.edu, unizin.dl9.umn.edu","c-good, rjkos, kellie, stade",unizin.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
1495,Open Education Challenge Series,prod,"oechallenge.dev.umn.edu, oechallenge.stg.umn.edu",englu061,oechallenge.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
1507,dl8training.umn.edu,prod,dl8training.umn.edu,nelse007,dl8training.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
1499,D901 Test site,"dev, test, prod","umnd901.stg.umn.edu, umnd901.dev.umn.edu, umnd901.umn.edu",starr027,aaumnd901.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
1508,The Attic,"dev, prod","atline.umn.edu, atline.stg.umn.edu, attic.umn.edu, attic.dev.umn.edu",froye001,atline.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
31,Profiles,"dev, test","profiles.dev.umn.edu, profiles.stg.umn.edu","meyer150, lang0925, swart113",profiles.umn.edu,AAP - VP of Academic Affairs/Provost,Inactive,False,,False,
1511,Learning Analytics Meet Up,"test, prod",learning-analytics.stg.umn.edu,"kellie, c-good",learning-analytics.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
611,NSF REU Site: Neuroimaging for Cognitive Neuroscience,"test, prod","neuroimagingreu.stg.umn.edu, neuroimagingreu.dev.umn.edu, neuroimagingreu.dl9.umn.edu",engel,neuroimagingreu.umn.edu,CLA - PSYCH - Psychology,Inactive,False,,False,
13,Osalite,dev,"osalite.dev.umn.edu, osalite.stg.umn.edu",leibfrie,osalite.umn.edu,AAP - VP of Academic Affairs/Provost,Inactive,False,,False,
886,Barocas Research Group,prod,"barocas-bme.dev.umn.edu, barocas-bme.stg.umn.edu, barocas.bme.umn.edu",mcdo0486,barocas.bme.umn.edu,CSE - College of Science & Engineering,Inactive,False,,False,
1059,UM Learning Abroad Atlas,"dev, test, prod","umabroad-atlas.dev.umn.edu, umabroad-atlas.stg.umn.edu, umabroad-atlas.prd.umn.edu",volna007,umabroad-atlas.umn.edu,GPS Alliance,Inactive,False,,False,
1060,Watercooler,"dev, test, prod","umabroad-watercooler.dev.umn.edu, umabroad-watercooler.stg.umn.edu",volna007,umabroad-watercooler.umn.edu,GPS Alliance,Inactive,False,,False,
1073,ISSS Casebook,"dev, test, prod","casebook.dev.umn.edu, casebook.stg.umn.edu, www.casebook.umn.edu","emomtche, tdbedner, harri740",casebook.umn.edu,GPS Alliance,Inactive,False,,False,
543,GNSD Intranet,prod,"gnsd-intranet.dev.umn.edu, gnsd-intranet.stg.umn.edu",ejshort,gnsd-intranet.umn.edu,CLA - College of Liberal Arts,Inactive,False,,False,
1516,See Yourself: A History of Women in Technology at UMN,dev,"wit-stories.dev.umn.edu, wit-stories.stg.umn.edu",c-good,wit-stories.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
1517,OIT D8 02 test site,"dev, test, prod","oit-d8-07.dev.umn.edu, oit-d8-07.stg.umn.edu",,oit-d8-07.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
1549,Student Success Coaching Program,"dev, test","coaching.dev.umn.edu, coaching.stg.umn.edu","meyer150, lang0925",coaching.umn.edu,OUE - Office of Undergraduate Education,Inactive,False,,False,
1563,SUA Staff,prod,"staff-sua.stg.umn.edu, staff-sua.dev.umn.edu",fonta056,staff.sua.umn.edu,OVPR - Office of Vice President for Research,Inactive,False,,False,
1573,daynamica.umn.edu,prod,"daynamica.dev.umn.edu, daynamica.stg.umn.edu, daynamica.dl9.umn.edu, daynamica.umn.edu",yingling,daynamica.umn.edu,OVPR - Office of Vice President for Research,Inactive,False,,False,
1332,Rivera Mulia Lab,prod,"rivera-mulialab.dev.umn.edu, rivera-mulialab.stg.umn.edu",riveramj,rivera-mulialab.umn.edu,MED - Medical School,Inactive,False,,False,
1097,HRL Test,"dev, test, prod","hrltestdl.dl9.umn.edu, hrltechwiki.umn.edu, hrltestdl.stg.umn.edu, hrltestdl.dev.umn.edu, hrltechwiki.dl9.umn.edu, hrltechwiki.stg.umn.edu, hrltechwiki.dev.umn.edu",phamx039,hrltechwiki.umn.edu,HRL - Housing & Residential Life,Inactive,False,,False,
518,UMPhil,prod,"umphil.dev.umn.edu, umphil.stg.umn.edu",grand006,umphil.umn.edu,CLA - College of Liberal Arts,Inactive,False,,False,
277,LivestockEnvEng,prod,"livestockenveng-bbe.dev.umn.edu, livestockenveng-bbe.stg.umn.edu",lamxx025,livestockenveng.bbe.umn.edu,"CFANS - Food, Ag, & Natural Resource Sci",Inactive,False,,False,
1467,d907-01,"dev, test, prod","d907-01.dev.umn.edu, d907-01.stg.umn.edu, d907-01.prd.umn.edu, d907-01-a-record.umn.edu, www.d907-01-a-record.umn.edu, 907edge.umn.edu, www.907edge.umn.edu",kjk,d907-01.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
1589,Center for Cognitive Sciences,prod,cogsci.dl8.umn.edu,meyer150,cogsci.umn.edu,OVPR - Office of Vice President for Research,Inactive,False,,False,
1627,SPH Branding Development,"dev, test","dl-brand-sph.dev.umn.edu, dl-brand-sph.stg.umn.edu",stan0347,dl-brand.sph.umn.edu,SPH - School of Public Health,Inactive,False,,False,
1657,Second Language Education Graduate Student Association,"test, prod",slegsa.stg.umn.edu,sle,slegsa.umn.edu,SUA - CLP - Campus Life Program (Student Org),Inactive,False,,False,
1641,CCBR data management assets,dev,"ccbr-datmgt.dev.umn.edu, ccbr-datmgt.stg.umn.edu",colin,ccbr-datmgt.umn.edu,SPH - School of Public Health,Inactive,False,,False,
1710,kirby weddings,prod,"kirbyweddings-d.dev.umn.edu, kirbyweddings-d.stg.umn.edu","batchiso, sbradt, amanteuf",kirbyweddings.d.umn.edu,UMD - Duluth,Inactive,False,,False,
1692,Robotics (Crookston),"test, prod","robotics.dl8.umn.edu, robotics.stg.umn.edu, robotics.crk.umn.edu","albailey, murry035",robotics.umn.edu,UMC - Crookston,Inactive,False,,False,
1788,Incubator for Digital Entrepreneurship in the Creative Industries,prod,"idece.dev.umn.edu, ideci.d.umn.edu","batchiso, sbradt, amanteuf",idece.d.umn.edu,UMD - Duluth,Inactive,False,,False,
1810,Cues and Kicks,dev,"cuesandkicks-dl8.dev.umn.edu, cuesandkicks-dl8.stg.umn.edu","cmahan, pet00503, awojciec",cuesandkicks.umn.edu,UMF - University of MN Foundation,Inactive,False,,False,
1518,T2 WSH DE9 Sandbox,"dev, test","t2vcshsandbox.umn.edu, t2vcshsandbox.dev.umn.edu, t2vcshsandbox.stg.umn.edu","t2vcsh, corri129",t2vcshsandbox.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
1486,Solr Test,"test, prod","solrtest.umn.edu, solrtest.dev.umn.edu, solrtest.stg.umn.edu","rimbu002, starr027, amara060, djk",solrtest.umn.edu,OIT - Office of Information Technology,Inactive,False,,False,
1253,3D Printing & Imaging Lab,prod,"3dprinting.dev.umn.edu, 3dprinting.stg.umn.edu",comis010,3dprinting.umn.edu,MED - Medical School,Inactive,False,,False,
273,CFANS websites,prod,"websites-cfans.dev.umn.edu, websites-cfans.stg.umn.edu",lamxx025,websites.cfans.umn.edu,"CFANS - Food, Ag, & Natural Resource Sci",Inactive,False,,False,
1816,Morris Temp Dev Site,"dev, test","morris-d9-temp.dev.umn.edu, morris-d9-temp.stg.umn.edu","dtadege, nels2371, matt, thom7978, ehunter, ferna692, kristinw, pbhamidi, peake035, batchiso",morris-d9-temp.umn.edu,UMM - Morris,Inactive,False,,False,
1836,Team Dimitri Sandbox,"dev, test","team-dimitri-sandbox.dev.umn.edu, team-dimitri-sandbox.stg.umn.edu",dtadege,team-dimitri-sandbox.umn.edu,UR - University Relations (URel),Inactive,False,,False,
1115,Law Scholar D9,"dev, test, prod","law-scholar-d9.dev.umn.edu, law-scholar-d9.stg.umn.edu, law-scholar-d9.prd.umn.edu, www.scholar.law.umn.edu, scholar.law.umn.edu","dtrexel, fuchs142, incex011, kirkw068, byart",scholar.law.umn.edu,LAW,Inactive,False,,False,
278,Agronomy Intranet,prod,"agronomyintranet-cfans.dev.umn.edu, agronomyintranet-cfans.stg.umn.edu",lamxx025,agronomyintranet.cfans.umn.edu,"CFANS - Food, Ag, & Natural Resource Sci",Inactive,False,,False,
1840,Team Frank Sandbox,dev,"team-3-sandbox.umn.edu, team-3-sandbox.dev.umn.edu, team-3-sandbox.stg.umn.edu","nels2371, ferna692, peake035, batchiso",team-3-sanbox.umn.edu,UR - University Relations (URel),Inactive,False,,False,
1837,UR Site Inventory,"dev, test","ur-siteinventory.dev.umn.edu, ur-siteinventory.stg.umn.edu","dtadege, matt, nels2371",ur-siteinventory.umn.edu,UR - University Relations (URel),Inactive,False,,False,
1855,UR Clone,dev,"ur-clone.dev.umn.edu, ur-clone.stg.umn.edu","nels2371, dtadege, hinte019, ehunter, ferna692, kristinw, pbhamidi, peake035, matt, batchiso",ur-clone.umn.edu,UR - University Relations (URel),Inactive,False,,False,
1838,Team Matt Sandbox,dev,"team-matt-sandbox.dev.umn.edu, team-matt-sandbox.stg.umn.edu","dtadege, matt, nels2371, kristinw, ehunter",team-matt-sandbox.umn.edu,UR - University Relations (URel),Inactive,False,,False,
1412,OED VP Candidate Search,prod,"oedcandidates.dev.umn.edu, oedcandidates.stg.umn.edu",lisamars,oedcandidates.umn.edu,OED - Office for Equity & Diversity,Inactive,False,,False,
1861,UR D8 Training,"dev, test","ur-training.dev.umn.edu, ur-training.stg.umn.edu","dtadege, nels2371, sfroehli, hinte019, ehunter, ferna692, kristinw, pbhamidi, peake035, matt, batchiso",ur-training.umn.edu,UR - University Relations (URel),Inactive,False,,False,
1070,easystem.umn.edu,"dev, test, prod","easystem.dev.umn.edu, easystem.stg.umn.edu","blahnik, tdbedner, emomtche, harri740",easystem.umn.edu,GPS Alliance,Inactive,False,,False,
1346,Med Drupal Lite 8,prod,"med.dl8.umn.edu, med-dl8.dev.umn.edu, msfa.umn.edu",adangol,med.dl8.umn.edu,MED - Medical School,Inactive,False,,False,
1899,USIT D8 Folwell,"dev, test","d8usitfolwell.dev.umn.edu, d8usitfolwell.stg.umn.edu",irsfe008,d8usitfolwell.umn.edu,US - University Services,Inactive,False,,False,
1900,Drupal 8 Skunkworks,dev,"d8skunkworks.dev.umn.edu, d8skunkworks.stg.umn.edu",irsfe008,d8skunkworks.umn.edu,US - University Services,Inactive,False,,False,
1879,Theme,"urtst, dev, prod","theme.dev.umn.edu, theme.stg.umn.edu, theme.urtst.umn.edu","sfroehli, nels2371, dtadege, hinte019, ehunter, ferna692, kristinw, pbhamidi, peake035, matt, batchiso",theme.umn.edu,UR - University Relations (URel),Inactive,False,,False,
1909,Morrison Swine Health Monitoring Program,prod,"mnshmp-dl9.dev.umn.edu, mnshmp-dl9.stg.umn.edu, mnshmp.dl9.umn.edu, mshmp.umn.edu","valla020, yue00075",mnshmp.umn.edu,Vetmed - Veterinarian Medicine,Inactive,False,,False,
1933,Veterinary Anatomy,prod,veterinary-anatomy.dev.umn.edu,luss0021,veterinary.anatomy.umn.edu,Vetmed - Veterinarian Medicine,Inactive,False,,False,
1911,Veterinary Anatomy Museum,prod,"vetanatomy.stg.umn.edu, vetanatomy.dev.umn.edu, vetanatomy.dl9.umn.edu",luss0021,vetanatomy.museum.umn.edu,Vetmed - Veterinarian Medicine,Inactive,False,,False,
904,"Plasma, Power, and Propulsion Research Lab (3P)","test, prod","3p.dev.umn.edu, 3p.stg.umn.edu","mdunst, biswas",3p.umn.edu,CSE - College of Science & Engineering,Inactive,False,,False,
1939,collaborativewriting.umn.edu,"dev, test","collaborativewriting.dev.umn.edu, collaborativewriting.stg.umn.edu",moses004,collaborativewriting.umn.edu,,Inactive,False,,False,
1378,USIG - Undergraduate Surgery Interest Group,prod,usig.umn.edu,harm0031,usig.umn.edu,MED - SURG (Surgery),Inactive,False,,False,
1841,College in 3,prod,"collegein3.dev.umn.edu, collegein3.stg.umn.edu","dtadege, ehunter, ferna692, kristinw, pbhamidi, peake035, matt, batchiso",collegein3.umn.edu,UR - University Relations (URel),Inactive,False,,False,
1639,Nun Study,"dev, test, prod","nunstudy.dev.umn.edu, nunstudy.umn.edu, nunstudy.stg.umn.edu",meger001,nunstudy.umn.edu,SPH - School of Public Health,Inactive,False,,False,
