id,title,environments,aliases,owners,primary_url,department,notes,pope_tech,errors,active,cms
217,University of Minnesota Juneteenth Celebration,prod,"juneteenth.dev.umn.edu, juneteenth.stg.umn.edu",moses,juneteenth.umn.edu,CDES - College of Design,None,False,,True,
219,Design for Youth,prod,"designforyouth.dev.umn.edu, designforyouth.stg.umn.edu",robin003,designforyouth.umn.edu,CDES - College of Design,None,False,,True,
221,Destination Discovery St Paul,prod,"destinationdiscovery.dev.umn.edu, destinationdiscovery.stg.umn.edu",s-yang,destinationdiscovery.umn.edu,CDES - College of Design,None,False,,True,
181,Railroad Club at the University of Minnesota,"dev, test, prod","rrclub.stg.umn.edu, rrclub.dev.umn.edu, rrclub.dl9.umn.edu",galat002,rrclub.umn.edu,CBS - College of Biological Sciences,None,False,,True,
8,Sample Plan,"dev, test, prod","sampleplan.dev.umn.edu, sampleplan.stg.umn.edu",meyer150,sampleplan.umn.edu,AAP - VP of Academic Affairs/Provost,None,False,,True,
229,Tucker Center,prod,"tuckercenter.dev.umn.edu, tuckercenter.stg.umn.edu, tuckercenter.prd.umn.edu",jeff,tuckercenter.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
227,Multidisciplinary Institute for Child Welfare,prod,"micw.umn.edu, micw.dev.umn.edu, micw.stg.umn.edu",nich0121,micw.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
224,Tarlov Cyst Project,prod,"tarlovcystproject.dev.umn.edu, tarlovcystproject.stg.umn.edu",tric0001,tarlovcystproject.umn.edu,CDES - College of Design,None,False,,True,
228,Teaching Climate Justice with Young People’s Literatures and Media,prod,"climatejusticek12.dev.umn.edu, climatejusticek12.stg.umn.edu",klees023,climatejusticek12.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
231,Northern Lights Computing Center,"dev, test, prod","northern-lights.dev.umn.edu, northern-lights.stg.umn.edu, northernlights.umn.edu","jbehr, turg0018",northern-lights.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
230,Circle Project,prod,"circle-project.dev.umn.edu, circle-project.stg.umn.edu",jeff,circle-project.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
235,Knowledge for Parents,prod,"knowledgeforparents.dev.umn.edu, knowledgeforparents.stg.umn.edu",roger324,knowledgeforparents.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
236,Positive Recovery Journaling Counselor Study,prod,"positiverecoveryjournalingstudy.dev.umn.edu, positiverecoveryjournalingstudy.stg.umn.edu, prjstudy.umn.edu",blix0009,prjstudy.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
242,Children's Literature Program,"dev, test, prod","childlit.stg.umn.edu, childlit.dev.umn.edu, childlit.dl9.umn.edu",ksilver,childlit.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
251,youthroc.umn.edu,prod,"youthroc.dev.umn.edu, youthroc.stg.umn.edu",jeff,youthroc.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
71,Career Services,"test, prod","career-dl8.dev.umn.edu, career.dl8.umn.edu, career.stg.umn.edu, www.career.umn.edu",jhoarn,career.umn.edu,AAP - VP of Academic Affairs/Provost,None,False,,True,
241,Center for Sales Leadership and Education,"dev, test","csle.dev.umn.edu, csle.stg.umn.edu",jeff,csle.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
223,Biophilic Net-Positive Design Project,"test, prod","biophilic-net-positive.dev.umn.edu, biophilic-net-positive.stg.umn.edu, biophilicdesign.umn.edu","guzow001, walla610, sheri141",biophilic-net-positive.umn.edu,CDES - College of Design,None,False,,True,
243,Asian Pacific American Resource Center,"dev, test, prod","aparc.stg.umn.edu, aparc.dev.umn.edu, aparc.dl9.umn.edu",kher,aparc.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
252,Curriculum & Instruction Library,"dev, test, prod","curriculumlibrary.stg.umn.edu, curriculumlibrary.dev.umn.edu, curriculumlibrary.dl9.umn.edu","ksilver, jbehr, turg0018",curriculumlibrary.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
260,Dual Language and Immersion Teacher Assessment Rubrics,prod,"dliteachingrubrics.umn.edu, dliteachingrubrics.dev.umn.edu","djtedick, johns484, carlatec, schul160, romju002",dliteachingrubrics.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
256,Gamble-Skogmo Chair in Child Welfare and Youth Policy,prod,"gamble-skogmo.dev.umn.edu, gamble-skogmo.stg.umn.edu",colby041,gamble-skogmo.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
237,e-portfolio,prod,"wburton.dev.umn.edu, wburton.stg.umn.edu",burt0341,wburton.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
263,University Coworking,prod,coworking.umn.edu,jeff,coworking.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
259,Research Methodology Consulting Center,prod,"rmcc.umn.edu, rmcc.dev.umn.edu",jeff,rmcc.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
254,College of Education and Human Development,prod,"cehd-lite.dev.umn.edu, cehd-lite.stg.umn.edu","jbehr, turg0018",cehd-lite.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
266,CEHD Folton,"dev, test, prod","folton.stg.umn.edu, folton.dev.umn.edu",jeff,folton.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
261,Human Capital Research Collaborative,prod,hcrc.dl8.umn.edu,rau00024,hcrc.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
265,CEHD Web Strategy,prod,web-strategy.umn.edu,sandre,web-strategy.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
20,Provost Web Support,"dev, test, prod","websupport-provost.dev.umn.edu, websupport-provost.stg.umn.edu","meyer150, lang0925, swart113",websupport.provost.umn.edu,AAP - VP of Academic Affairs/Provost,None,False,,True,
271,Curriculum and Instruction Graduate Student Association,"test, prod","cigsa.dl8.umn.edu, cigsa.dev.umn.edu, cigsa.stg.umn.edu","bedar029, jbehr, turg0018",cigsa.umn.edu,CEHD - ICI - Institute on Community Integration,None,False,,True,
1568,cdoh.ipums.org,"dev, test, prod","cdoh.ipums.org, cdoh-ipums.dev.umn.edu, cdoh-ipums.stg.umn.edu","goray, amcwhinn, canin, sassc",cdoh.ipums.org,OVPR - Office of Vice President for Research,None,False,,True,
268,FAST for Success,prod,fastforsuccess.umn.edu,"whit0782, jeff",fastforsuccess.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
264,p2n.umn.edu,prod,p2n.umn.edu,ksilver,p2n.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
308,University of Minnesota Plant Sciences Symposium,"test, prod","plantsciencesymposium.stg.umn.edu, plantsciencesymposium.dev.umn.edu, plantsciencesymposium.dl9.umn.edu",ley00022,plantsciencesymposium.umn.edu,"CFANS - Food, Ag, & Natural Resource Sci",None,False,,True,
21,Detachment 415 University of Minnesota Air Force ROTC,"test, prod","www.afrotc.umn.edu, afrotc.stg.umn.edu, afrotc.dev.umn.edu, afrotc.dl9.umn.edu",servi022,afrotc.umn.edu,AAP - VP of Academic Affairs/Provost,None,False,,True,
29,hire.umn.edu,"dev, test, prod","hire.umn.edu, hire.dev.umn.edu, hire.stg.umn.edu","jhoarn, fonta056",hire.umn.edu,AAP - VP of Academic Affairs/Provost,None,False,,True,
970,Wang Lab,"test, prod","biomaterials.dl8.umn.edu, biomaterials.stg.umn.edu, biomaterials.dev.umn.edu",wangx504,biomaterials.umn.edu,CSE - College of Science & Engineering,None,False,,True,
24,SNAP for UMN Students,prod,"snap.dev.umn.edu, snap.stg.umn.edu",onarheim,snap.umn.edu,AAP - VP of Academic Affairs/Provost,None,False,,True,
318,Forest Carbon in Minnesota,prod,"carbon.dev.umn.edu, carbon.stg.umn.edu",russellm,carbon.umn.edu,"CFANS - Food, Ag, & Natural Resource Sci",None,False,,True,
359,Feasibility of Restoring Elk to Northeastern Minnesota,"test, prod","elk.stg.umn.edu, elk.dev.umn.edu, elk.dl9.umn.edu",walbe032,elk.umn.edu,"CFANS - Food, Ag, & Natural Resource Sci",None,False,,True,
23,CURA Twin Cities Gentrification Project,"test, prod","gentrification.stg.umn.edu, gentrification.dev.umn.edu, gentrification.dl9.umn.edu",jrmiller,gentrification.umn.edu,AAP - VP of Academic Affairs/Provost,None,False,,True,
423,Philip C. Hamm Lecture and Scholarship Program,"dev, test, prod","www.hammscholarship.umn.edu, hammscholarship.stg.umn.edu, hammscholarship.dev.umn.edu, hammscholarship.dl8.umn.edu",lamxx025,hammscholarship.umn.edu,"CFANS - Food, Ag, & Natural Resource Sci",None,False,,True,
32,Human Milk and Nutrition Research Group,"dev, test, prod","milkresearch.dev.umn.edu, milkresearch.stg.umn.edu, www.milkresearch.umn.edu",jens0490,milkresearch.umn.edu,AAP - VP of Academic Affairs/Provost,None,False,,True,
521,The Minnesota Poll: Public Opinion Research,prod,"mnpoll.umn.edu, mnpoll.dev.umn.edu, mnpoll.stg.umn.edu",grann049,mnpoll.umn.edu,CLA - College of Liberal Arts,None,False,,True,
517,Ringwald Lab,prod,"ringwaldlab.psych.umn.edu, ringwaldlab-psych.stg.umn.edu, ringwaldlab-psych.dev.umn.edu",smoeller,ringwaldlab.psych.umn.edu,CLA - College of Liberal Arts,None,False,,True,
531,Body Knowledge,prod,"bodyknowledge.dev.umn.edu, bodyknowledge.stg.umn.edu",mjeudy,bodyknowledge.umn.edu,CLA - College of Liberal Arts,None,False,,True,
520,Minnesota Journalism Center Ecosystem Mapping Project,prod,"newsmap.dev.umn.edu, newsmap.stg.umn.edu",bjtoff,newsmap.umn.edu,CLA - College of Liberal Arts,None,False,,True,
530,MCTFR Administration Intranet,prod,"intranet-mctfr.dev.umn.edu, intranet-mctfr.stg.umn.edu",amsuchy,intranet.mctfr.umn.edu,CLA - College of Liberal Arts,None,False,,True,
536,Professor Geoffrey Hellman's website,"test, prod","hellman.stg.umn.edu, hellman.dev.umn.edu, hellman.dl9.umn.edu",grand006,hellman.umn.edu,CLA - College of Liberal Arts,None,False,,True,
535,"Creativity, Mental Health and the Developing Brain in Adolescence and Young Adulthood",prod,"creativity-central.dev.umn.edu, creativity-central.stg.umn.edu","smoeller, gree3161",creativity-central.umn.edu,CLA - College of Liberal Arts,None,False,,True,
537,Humanities Without Walls Career Diversity Workshop 2023,"dev, test, prod","hww2023.dev.umn.edu, hww2023.stg.umn.edu",hofma071,hww2023.umn.edu,CLA - College of Liberal Arts,None,False,,True,
253,kinquiet.umn.edu,prod,"kinquiet.dev.umn.edu, kinquiet.stg.umn.edu",sweet006,kinquiet.umn.edu,CEHD - College of Education & Human Development,None,False,,True,
540,Graduate Program in Cognitive Science,prod,"cogsciphd-dl9.dev.umn.edu, cogsciphd-dl9.stg.umn.edu, www.cogsciphd.umn.edu, cogsciphd.dl9.umn.edu",pato0006,cogsciphd.umn.edu,CLA - College of Liberal Arts,None,False,,True,
519,Human Writes,prod,"humanwrites.stg.umn.edu, humanwrites.dev.umn.edu",chri2037,humanwrites.umn.edu,CLA - College of Liberal Arts,None,False,,True,
532,CLA Strategic Innovation Office,prod,"latisstrategy.dev.umn.edu, latisstrategy.stg.umn.edu",hansenj,latisstrategy.umn.edu,CLA - College of Liberal Arts,None,False,,True,
539,Wearables Research Collaboratory,"test, prod","wrcollab.umn.edu, etrc.stg.umn.edu, etrc.dev.umn.edu, etrc.dl9.umn.edu",ahduin,etrc.umn.edu,CLA - College of Liberal Arts,None,False,,True,
541,Pediatric Mental Health Education,prod,"pedsmentalhealtheducation.dev.umn.edu, pedsmentalhealtheducation.stg.umn.edu",smoeller,pedsmentalhealtheducation.umn.edu,CLA - College of Liberal Arts,None,False,,True,
549,WRIT 3671 / EHI - VR Gals,"test, prod","ehi-vrg.stg.umn.edu, ehi-vrg.dev.umn.edu, ehi-vrg.dl9.umn.edu",lapey002,ehi-vrg.umn.edu,CLA - College of Liberal Arts,None,False,,True,
564,Kuncel Lab,prod,"kuncel-psych.dl9.umn.edu, kuncel-psych.dev.umn.edu, kuncel-psych.stg.umn.edu",smoeller,kuncel.psych.umn.edu,CLA - College of Liberal Arts,None,False,,True,
542,Agile Writing Project,"test, prod","agilewriting.stg.umn.edu, agilewriting.dev.umn.edu, agilewriting.dl9.umn.edu",moses004,agilewriting.umn.edu,CLA - College of Liberal Arts,None,False,,True,
548,State of Our Satirical Union,"test, prod","stateofoursatiricalunion.stg.umn.edu, stateofoursatiricalunion.dev.umn.edu, stateofoursatiricalunion.dl9.umn.edu","hargr003, sdierks, silha",stateofoursatiricalunion.umn.edu,CLA - College of Liberal Arts,None,False,,True,
546,Networks and Policy Workshop,"dev, test, prod","networks.stg.umn.edu, networks.dev.umn.edu, networks.dl9.umn.edu",msw,networks.umn.edu,CLA - College of Liberal Arts,None,False,,True,
547,WRIT 3671 / EHI - Green Guys,"test, prod","ehi-gg.stg.umn.edu, ehi-gg.dev.umn.edu, ehi-gg.dl9.umn.edu",lapey002,ehi-gg.umn.edu,CLA - College of Liberal Arts,None,False,,True,
457,All About Corn,"test, prod","allaboutcorn.dl8.umn.edu, www.allaboutcorn.umn.edu, allaboutcorn.stg.umn.edu",lamxx025,allaboutcorn.umn.edu,"CFANS - Food, Ag, & Natural Resource Sci",None,False,,True,
561,mwp.umn.edu,prod,"mwp.dev.umn.edu, mwp.stg.umn.edu, mwp.dl9.umn.edu",jkt,mwp.umn.edu,CLA - College of Liberal Arts,None,False,,True,
554,Colloquium on Innovative World Language Pedagogies,prod,"wlpcolloquium.dev.umn.edu, wlpcolloquium.stg.umn.edu",kvanpee,wlpcolloquium.umn.edu,CLA - College of Liberal Arts,None,False,,True,
555,HSJMC Drupal Lite Demo,prod,"hsjmcdemo.dev.umn.edu, hsjmcdemo.stg.umn.edu",dallm082,hsjmcdemo.umn.edu,CLA - College of Liberal Arts,None,False,,True,
565,XYZ Lab,"dev, test, prod","xyzlab.stg.umn.edu, xyzlab.dev.umn.edu, xyzlab.dl9.umn.edu",schwa966,xyzlab.umn.edu,CLA - College of Liberal Arts,None,False,,True,
567,UMN Drumline,"dev, test, prod","drumline.stg.umn.edu, drumline.dev.umn.edu, drumline.dl9.umn.edu, drumline.umn.edu",limax003,drumline.umn.edu,CLA - College of Liberal Arts,None,False,,True,
568,NSF NRT Graduate Training Program in Sensory Science,prod,"nrt-catss.dev.umn.edu, nrt-catss.stg.umn.edu",smoeller,nrt.catss.umn.edu,CLA - College of Liberal Arts,None,False,,True,
552,Sensory Aid and Perception Lab,"test, prod","splice.stg.umn.edu, splice.dev.umn.edu, splice.dl9.umn.edu",venn,splice.umn.edu,CLA - College of Liberal Arts,None,False,,True,
569,Gyabak Portfolio,prod,"gyabakportfolio.dev.umn.edu, gyabakportfolio.stg.umn.edu",khendum,gyabakportfolio.umn.edu,CLA - College of Liberal Arts,None,False,,True,
562,writing.umn.edu,prod,"writing.dev.umn.edu, writing.stg.umn.edu, writing.dl9.umn.edu",jkt,writing.umn.edu,CLA - College of Liberal Arts,None,False,,True,
573,TandemPlus,"test, prod","tandemplus.stg.umn.edu, tandemplus.dev.umn.edu, tandemplus.dl9.umn.edu","prest211, sisom008",tandemplus.umn.edu,CLA - College of Liberal Arts,None,False,,True,
578,Ivory Tower,"test, prod","thetower.dl8.umn.edu, thetower.stg.umn.edu, thetower.dev.umn.edu, tower.umn.edu, www.ivory-tower.umn.edu, ivory-tower.umn.edu",cihla002,thetower.umn.edu,CLA - College of Liberal Arts,None,False,,True,
577,Asian Languages & Literatures Summer Program,"test, prod","amesummerprogram.stg.umn.edu, amesummerprogram.dev.umn.edu, amesummerprogram.dl8.umn.edu",kvanpee,amesummerprogram.umn.edu,CLA - College of Liberal Arts,None,False,,True,
576,Ascan,"test, prod","ascan.stg.umn.edu, ascan.dev.umn.edu, ascan.dl8.umn.edu",koern011,ascan.umn.edu,CLA - College of Liberal Arts,None,False,,True,
580,ceramics.umn.edu,prod,"ceramics.dev.umn.edu, ceramics.stg.umn.edu",roth0292,ceramics.umn.edu,CLA - College of Liberal Arts,None,False,,True,
579,UMN Racial Justice Resources,prod,"umnrjr.dev.umn.edu, umnrjr.stg.umn.edu",pikex063,umnrjr.umn.edu,CLA - College of Liberal Arts,None,False,,True,
592,Human Environment GIS,"dev, test, prod","hegis.dl8.umn.edu, hegis.stg.umn.edu, hegis.dev.umn.edu, www.hegis.umn.edu",manson,hegis.umn.edu,CLA - College of Liberal Arts,None,False,,True,
585,Houses of Worship,"dev, test, prod","housesofworship.dev.umn.edu, housesofworship.stg.umn.edu, housesofworship.dl9.umn.edu",simonw,housesofworship.umn.edu,CLA - College of Liberal Arts,None,False,,True,
581,MCAL (Minnesota Computational Advertising Laboratory),prod,"mcal.dev.umn.edu, mcal.stg.umn.edu",kimx5125,mcal.umn.edu,CLA - College of Liberal Arts,None,False,,True,
575,Collaboratory,"test, prod","collaboratory.dev.umn.edu, collaboratory.stg.umn.edu","soneson, carri093",collaboratory.umn.edu,CLA - College of Liberal Arts,None,False,,True,
589,Spatial Research,"test, prod","spatial.dev.umn.edu, spatial.stg.umn.edu, spatial.dl8.umn.edu, spatial.cla.umn.edu",manson,spatial.umn.edu,CLA - College of Liberal Arts,None,False,,True,
596,Minnesota MAP (Minorities and Philosophy),prod,"map.umn.edu, mapforthegap.umn.edu, map.dl8.umn.edu",csaintx,map.umn.edu,CLA - College of Liberal Arts,None,False,,True,
593,Philosophy Camp,prod,philosophycamp.dl8.umn.edu,csaintx,philosophycamp.umn.edu,CLA - College of Liberal Arts,None,False,,True,
584,Qian Qin,prod,qqin.dev.umn.edu,qqin,qqin.umn.edu,CLA - College of Liberal Arts,None,False,,True,
586,manson.umn.edu,"dev, test, prod","manson.dl8.umn.edu, manson.dev.umn.edu, manson.stg.umn.edu, manson.cla.umn.edu",manson,manson.umn.edu,CLA - College of Liberal Arts,None,False,,True,
588,Middle East Studies Collaborative,"dev, test, prod","mideaststudies.dl8.umn.edu, mideaststudies.stg.umn.edu",kvanpee,mideaststudies.umn.edu,CLA - College of Liberal Arts,None,False,,True,
595,LATIS Video,prod,,sjk,latisvideo.umn.edu,CLA - College of Liberal Arts,None,False,,True,
591,The Many Faces of Reproducibility,"dev, test, prod","reproducibility.dev.umn.edu, reproducibility.stg.umn.edu, www.reproducibility.umn.edu",aclove,reproducibility.umn.edu,CLA - College of Liberal Arts,None,False,,True,
637,Career Counseling and Assessment Clinic,"test, prod","careercounseling.dl8.umn.edu, careercounseling.dev.umn.edu, careercounseling.stg.umn.edu, www.careercounseling.umn.edu",smoeller,careercounseling.umn.edu,CLA - PSYCH - Psychology,None,False,,True,
597,Minnesota Ethics Bowl,"dev, test, prod","ethicsbowl.dev.umn.edu, ethicsbowl.stg.umn.edu",csaintx,ethicsbowl.umn.edu,CLA - College of Liberal Arts,None,False,,True,
625,Yoga Research,"test, prod","yoga.stg.umn.edu, yoga.dev.umn.edu, yoga.dl8.umn.edu","sweet006, kin",yoga.umn.edu,CLA - PSYCH - Psychology,None,False,,True,
615,Data Analytics & Visualization Lab,prod,"data-analytics-lab.dev.umn.edu, data-analytics-lab.stg.umn.edu",smoeller,data-analytics-lab.psych.umn.edu,CLA - PSYCH - Psychology,None,False,,True,
614,MNRead,prod,"mnread.dev.umn.edu, mnread.stg.umn.edu",smoeller,mnread.umn.edu,CLA - PSYCH - Psychology,None,False,,True,
616,MN Lab for Low Vision Research,"test, prod","gellab.stg.umn.edu, gellab.dev.umn.edu, gellab.dl8.umn.edu",smoeller,gellab.psych.umn.edu,CLA - PSYCH - Psychology,None,False,,True,
648,Rho Chi,"test, prod","rhochi.stg.umn.edu, rhochi.dev.umn.edu, rhochi.dl9.umn.edu","abdel244, and03772",rhochi.umn.edu,CoP - College of Pharmacy,None,False,,True,
46,Transfer Student Experience,"dev, test, prod","transfer.dev.umn.edu, transfer.stg.umn.edu, transfer.prd.umn.edu, www.transfer.umn.edu","meyer150, lang0925, swart113",transfer.umn.edu,AAP - VP of Academic Affairs/Provost,None,False,,True,
646,Changquan Calvin Sun Research Lab,"test, prod","sun-lab.stg.umn.edu, sun-lab.dev.umn.edu, sun-lab.dl9.umn.edu",dlv,sun-lab.umn.edu,CoP - College of Pharmacy,None,False,,True,
651,Huang Lab,"dev, test, prod","huang-lab.stg.umn.edu, huang-lab.dev.umn.edu, huang-lab.dl9.umn.edu",rshuang,huang-lab.umn.edu,CoP - College of Pharmacy,None,False,,True,
654,Sury Lab Group,"test, prod","surylabgroup.pharmacy.dev.umn.edu, surylabgroup.dl8.umn.edu, surylabgroup.stg.umn.edu","tracy122, surya001",surylabgroup.pharmacy.umn.edu,CoP - College of Pharmacy,None,False,,True,
652,University of Minnesota Biennial Pharmacogenomics Conference,prod,"pgxconference.dev.umn.edu, pgxconference.stg.umn.edu, pgx2020.umn.edu",mcgo0064,pgxconference.umn.edu,CoP - College of Pharmacy,None,False,,True,
649,Personalized Medicine in Hmong Communities,"test, prod","pm-hmong.stg.umn.edu, pm-hmong.dev.umn.edu, pm-hmong.dl9.umn.edu",sunx0765,pm-hmong.umn.edu,CoP - College of Pharmacy,None,False,,True,
657,Mentoring for the Formation of Research Careers in Engineering (M-FORCE),prod,"mforce.umn.edu, mforce.stg.umn.edu, mforce.dev.umn.edu","sherm297, mforce",mforce.umn.edu,CSE,None,False,,True,
658,Kapemni,prod,"kapemni.dev.umn.edu, kapemni.stg.umn.edu",alementi,kapemni.umn.edu,CSE,None,False,,True,
656,Zhang Research Lab,prod,zhanglab.umn.edu,zhan1386,zhanglab.umn.edu,CoP - College of Pharmacy,None,False,,True,
661,Ali Sulaiman,prod,"sulaiman.dev.umn.edu, sulaiman.stg.umn.edu",khand080,sulaiman.umn.edu,CSE,None,False,,True,
659,CRCNS conference homepage,prod,"crcns2024.dev.umn.edu, crcns2024.stg.umn.edu","aopitz, ialeksei, berg2944",crcns2024.umn.edu,CSE,None,False,,True,
660,Computational Hypersonics Research Laboratory,prod,"hypersonics.dev.umn.edu, hypersonics.stg.umn.edu","hypersonics, ribei046",hypersonics.umn.edu,CSE,None,False,,True,
650,Harki Research,prod,"harki.stg.umn.edu, harki.dev.umn.edu, harki.dl9.umn.edu",daharki,harki.umn.edu,CoP - College of Pharmacy,None,False,,True,
645,Cognitive Artificial Intelligence Research Lab (CAIR),"dev, test, prod","cair.dev.umn.edu, cair.stg.umn.edu",pakh0002,cair.umn.edu,CoP - College of Pharmacy,None,False,,True,
664,Li Research Lab,"test, prod","li.dev.umn.edu, li.stg.umn.edu","lixxx099, harto013, chen6991",li.umn.edu,CSE,None,False,,True,
671,Materials Research Society,prod,"mrs-cems.dev.umn.edu, mrs-cems.stg.umn.edu",mcdo0486,mrs.cems.umn.edu,CSE,None,False,,True,
669,Siddharth Raju's Research Group,"test, prod","raju.dev.umn.edu, raju.stg.umn.edu",rajux018,raju.umn.edu,CSE,None,False,,True,
670,Diana Dalbotten,prod,"dianadalbotten.dev.umn.edu, dianadalbotten.stg.umn.edu",dianad,dianadalbotten.umn.edu,CSE,None,False,,True,
667,Translational Neuromodulation T32 Training Program,prod,"tntp.umn.edu, tntp.dev.umn.edu, tntp.stg.umn.edu",john5101,tntp.umn.edu,CSE,None,False,,True,
665,Bartel Research Group,"test, prod","bartel-cems.dev.umn.edu, bartel-cems.stg.umn.edu",mcdo0486,bartel.cems.umn.edu,CSE,None,False,,True,
663,Hydrostatic Transmission Design and Controls Lab,"test, prod","hstdcl.dev.umn.edu, hstdcl.stg.umn.edu",escob060,hstdcl.umn.edu,CSE,None,False,,True,
668,CarrieEJennings.umn.edu,prod,"carrieejennings.umn.edu, carrieejennings.dev.umn.edu, carrieejennings.stg.umn.edu",carrie,carrieejennings.umn.edu,CSE,None,False,,True,
672,Provenzano Group,"test, prod","provenzanolab-dl9.dev.umn.edu, provenzanolab-dl9.stg.umn.edu, provenzanolab.dl9.umn.edu, www.provenzanolab.umn.edu",mcdo0486,provenzanolab.umn.edu,CSE,None,False,,True,
673,Yoshida Research Group,"test, prod","yoshida-bme.dev.umn.edu, yoshida-bme.stg.umn.edu",mcdo0486,yoshida.bme.umn.edu,CSE,None,False,,True,
662,HumanFIRST,"test, prod","humanfirst-dl9.dev.umn.edu, humanfirst-dl9.stg.umn.edu, humanfirst.dl9.umn.edu, hfsl.umn.edu, humanfirst.umn.edu, www.humanfirst.umn.edu","draho016, nlmorris",humanfirst.umn.edu,CSE,None,False,,True,
666,Bio-Inspired Design,prod,"bioinspired-design.dev.umn.edu, bioinspired-design.stg.umn.edu","guzow001, banke107, levin666, li001448",bioinspired-design.umn.edu,CSE,None,False,,True,
676,Priscilla Cushman,"test, prod","cushman.dev.umn.edu, cushman.stg.umn.edu",cough052,cushman.umn.edu,CSE,None,False,,True,
675,Liliya L. R. Williams,"test, prod","williams.dev.umn.edu, williams.stg.umn.edu",llrw,williams.umn.edu,CSE,None,False,,True,
678,Xiong Research Group,"test, prod","xiong-cege.dev.umn.edu, xiong-cege.stg.umn.edu",mcdo0486,xiong.cege.umn.edu,CSE,None,False,,True,
679,Edwards Trace Metal Isotope Geochemistry Laboratory,prod,"tmisotopelab-esci.dev.umn.edu, tmisotopelab-esci.stg.umn.edu",parme045,tmisotopelab.esci.umn.edu,CSE,None,False,,True,
680,Computational Reactive Flow & Energy Lab,"test, prod","crfel.dev.umn.edu, crfel.stg.umn.edu",agarw161,crfel.umn.edu,CSE,None,False,,True,
