id,title,environments,aliases,owners,primary_url,department,notes,pope_tech,errors,active,cms
1587,hiresearchsupport,prod,"hiresearchsupport.umn.edu, hiresearchsupport.dev.umn.edu",jmcdonal,hiresearchsupport.umn.edu,OVPR - Office of Vice President for Research,None,False,,True,Drupal
1384,IHGIS D9,"dev, test, prod","ihgis-ipums-d9.dev.umn.edu, ihgis-ipums-d9.stg.umn.edu, www.ihgis.ipums.org, ihgis.ipums.org","goray, amcwhinn, canin, sassc",ihgis.ipums.org,OVPR - Office of Vice President for Research,Moved from MPC on 2025-05-15,False,,True,Drupal
1389,IPUMS,"dev, test, prod","ipums-d9.dev.umn.edu, ipums-d9.stg.umn.edu, ipums.org, www.ipums.org","goray, amcwhinn, canin, sassc",www.ipums.org,OVPR - Office of Vice President for Research,Moved from MPC on 2025-05-15,False,,True,Drupal
1386,IPUMS GeoMarker,"dev, test, prod","geomarker-ipums.dev.umn.edu, geomarker-ipums.stg.umn.edu, geomarker.ipums.org","goray, amcwhinn, canin, sassc",geomarker.ipums.org,OVPR - Office of Vice President for Research,Moved from MPC on 2025-05-15,False,,True,Drupal
1388,IPUMS NHGIS,"dev, test, prod","nhgis-d9.dev.umn.edu, nhgis-d9.stg.umn.edu, nhgis.org, www.nhgis.org","goray, amcwhinn, canin, sassc",www.nhgis.org,OVPR - Office of Vice President for Research,Moved from MPC on 2025-05-15,False,,True,Drupal
1385,IPUMS Terra,"dev, test, prod","terra-ipums.dev.umn.edu, terra-ipums.stg.umn.edu, terrapop.org, www.terrapop.org, terra.ipums.org","goray, amcwhinn, canin, sassc",terra.ipums.org,OVPR - Office of Vice President for Research,Moved from MPC on 2025-05-15,False,,True,Drupal
1576,LawSeqSM Mapping and Shaping the Law of Genomics,"dev, test, prod","lawseq-d9.dev.umn.edu, lawseq-d9.stg.umn.edu, lawseq-d9.prd.umn.edu, www.lawseq.umn.edu","tvet0004, santa195",lawseq.umn.edu,OVPR - Office of Vice President for Research,None,False,,True,Drupal
1387,Life Course Center,"dev, test, prod","lcc-d9.dev.umn.edu, lcc-d9.stg.umn.edu, www.lcc.umn.edu, lcc.prd.umn.edu","goray, amcwhinn, canin, sassc",lcc.umn.edu,OVPR - Office of Vice President for Research,Moved from MPC on 2025-05-15,False,,True,Drupal
1566,MIDB Family Resources Portal - demo,prod,"midb-family-resource-portal-demo.dev.umn.edu, midb-family-resource-portal-demo.stg.umn.edu",tpengo,midb-family-resource-portal-demo.umn.edu,OVPR - Office of Vice President for Research,None,False,,True,Drupal
1570,Midwest Climate Adaptation Science Center,"dev, test, prod","mwcasc.dev.umn.edu, mwcasc.stg.umn.edu","jdelfiac, angus025, dougl361, dougl330",mwcasc.umn.edu,OVPR - Office of Vice President for Research,None,False,,True,Drupal
1382,Minnesota Research Data Center,"dev, test, prod","mnrdc-d9.dev.umn.edu, mnrdc-d9.stg.umn.edu, www.mnrdc.umn.edu","goray, amcwhinn, canin, sassc",mnrdc.umn.edu,OVPR - Office of Vice President for Research,Moved from MPC on 2025-05-15,False,,True,Drupal
1031,Minnesota Toward Zero Deaths,"dev, test, prod","www.minnesotatzd.org, minnesotatzd.dev.umn.edu, minnesotatzd.stg.umn.edu, minnesotatzd.prd.umn.edu, minnesotatzd.org","ande4255, santa195, derse008, siqv0001",minnesotatzd.org,OVPR - Office of Vice President for Research,Moved from CTS - Center for Transportation Studies on 2025-05-15,False,,True,Drupal
1595,Office of Undergraduate Research,"dev, test, prod","apply-ugresearch-d8.dev.umn.edu, apply-ugresearch-d8.stg.umn.edu, apply-ugresearch.prd.umn.edu, apply-ugresearch.umn.edu, www.apply-ugresearch.umn.edu, apply-ugresearch.dev.umn.edu","meyer150, lang0925",apply-ugresearch.umn.edu,OVPR - Office of Vice President for Research,None,False,,True,Drupal
1577,Stress Reduction for Couples,prod,"reducingstress.dev.umn.edu, reducingstress.stg.umn.edu",nordstro,reducingstress.umn.edu,OVPR - Office of Vice President for Research,None,False,,True,Drupal
1596,Student Learning Outcomes,"dev, test, prod","slo.dev.umn.edu, slo.stg.umn.edu, slo.umn.edu, www.slo.umn.edu","meyer150, lang0925",slo.umn.edu,OVPR - Office of Vice President for Research,None,False,,True,Drupal
1391,U of M Advanced Careers Initiative,"dev, test, prod","umac.dev.umn.edu, umac.stg.umn.edu, umac.umn.edu, www.umac.umn.edu","goray, amcwhinn, canin, sassc",umac.umn.edu,OVPR - Office of Vice President for Research,Moved from MPC on 2025-05-15,False,,True,Drupal
1583,University of Minnesota Genomics Center,"dev, test, prod","genomics.dev.umn.edu, genomics.stg.umn.edu, genomics.prd.umn.edu, www.genomics.umn.edu, genomics.umn.edu","devel016, ande3650",genomics.umn.edu,OVPR - Office of Vice President for Research,None,False,,True,Drupal
